user_id,content_id,watch_date,completion_percentage,rating,watched_on_device
USR_349,DSN_897,2024-08-09,58,3.2,Smart TV
USR_349,DSN_727,2024-06-10,33,1.6,TV
USR_349,AMZ_4070,2024-07-29,66,3.8,Smart TV
USR_350,NFX_825,2024-10-05,41,3.6,Tablet
USR_350,NFX_8712,2024-07-28,62,3.8,Mobile
USR_350,NFX_6750,2024-11-07,35,1.8,Tablet
USR_350,NFX_4836,2024-08-05,54,3.5,Smart TV
USR_350,NFX_265,2024-10-04,24,2.3,TV
USR_350,DSN_1213,2024-11-16,79,2.8,Smart TV
USR_350,NFX_4638,2024-06-21,24,1.0,TV
USR_350,NFX_5362,2024-08-17,67,3.5,TV
USR_350,NFX_1082,2024-10-08,60,3.7,Smart TV
USR_350,NFX_1457,2024-07-03,88,4.5,Smart TV
USR_350,AMZ_4997,2024-06-21,22,2.0,Tablet
USR_350,NFX_224,2024-11-04,89,3.9,Tablet
USR_350,AMZ_2384,2024-07-03,50,3.6,Smart TV
USR_350,NFX_1596,2024-11-26,86,3.8,Laptop
USR_350,NFX_310,2024-09-24,73,3.6,TV
USR_350,AMZ_1923,2024-08-01,17,1.0,Mobile
USR_350,AMZ_821,2024-06-21,38,1.7,TV
USR_350,AMZ_7019,2024-07-16,88,3.4,Smart TV
USR_350,AMZ_4492,2024-09-11,14,,TV
USR_350,AMZ_1245,2024-10-03,18,1.0,Mobile
USR_350,NFX_7480,2024-11-13,27,2.7,Smart TV
USR_350,NFX_8129,2024-08-05,41,4.1,Smart TV
USR_350,AMZ_8163,2024-07-10,96,5.0,TV
USR_350,AMZ_885,2024-06-30,93,4.9,Mobile
USR_350,AMZ_2852,2024-10-09,21,2.1,Tablet
USR_350,AMZ_3068,2024-08-30,31,2.2,TV
USR_350,AMZ_2111,2024-08-25,25,1.4,Tablet
USR_350,NFX_669,2024-08-25,51,2.8,Smart TV
USR_350,NFX_3737,2024-07-26,52,2.7,Tablet
USR_350,NFX_8109,2024-08-31,23,2.4,Tablet
USR_350,DSN_974,2024-10-01,61,3.2,Tablet
USR_350,NFX_7300,2024-08-05,38,1.4,Laptop
USR_350,NFX_6413,2024-11-01,75,3.5,Tablet
USR_350,NFX_3377,2024-11-12,20,1.6,Mobile
USR_350,NFX_8653,2024-06-23,60,2.7,TV
USR_350,NFX_2399,2024-09-21,40,3.4,Mobile
USR_350,DSN_99,2024-09-15,78,2.8,Tablet
USR_350,NFX_3755,2024-10-18,40,3.2,Laptop
USR_350,NFX_1721,2024-09-10,89,5.0,Laptop
USR_350,AMZ_407,2024-06-26,68,3.7,Mobile
USR_350,NFX_17,2024-08-20,72,3.7,Tablet
USR_350,DSN_255,2024-11-08,62,2.8,TV
USR_350,NFX_3958,2024-11-21,68,2.9,Laptop
USR_350,NFX_1480,2024-11-21,96,4.7,Tablet
USR_351,NFX_1593,2024-10-31,76,4.0,Laptop
USR_351,NFX_3707,2023-11-03,84,3.9,Tablet
USR_351,NFX_2189,2024-02-10,17,1.3,Laptop
USR_351,NFX_2921,2024-09-12,42,3.9,Tablet
USR_351,NFX_1163,2024-07-03,72,3.4,Mobile
USR_351,NFX_2303,2024-01-28,66,3.4,TV
USR_351,NFX_3040,2024-11-23,36,2.6,Smart TV
USR_351,NFX_4758,2023-10-28,87,4.2,Tablet
USR_351,NFX_1437,2024-10-11,17,1.9,Mobile
USR_351,NFX_3748,2024-10-22,45,3.3,Laptop
USR_351,NFX_6766,2024-02-12,10,,Smart TV
USR_351,NFX_5803,2024-01-01,65,3.9,Mobile
USR_351,NFX_1173,2024-03-23,60,3.0,Laptop
USR_351,NFX_2415,2023-12-15,75,3.4,Tablet
USR_351,NFX_549,2024-06-04,65,2.9,Laptop
USR_351,NFX_1564,2023-11-01,50,3.8,TV
USR_351,NFX_2178,2023-09-24,98,4.5,TV
USR_351,NFX_8397,2024-06-28,26,1.5,TV
USR_351,NFX_7081,2024-02-04,27,2.1,Mobile
USR_351,NFX_5412,2023-11-02,92,4.0,TV
USR_351,NFX_3245,2024-02-14,56,3.5,TV
USR_351,NFX_6652,2024-11-28,53,3.3,Tablet
USR_351,NFX_1440,2024-07-01,32,1.0,Smart TV
USR_351,NFX_2157,2024-01-14,66,3.1,Laptop
USR_351,NFX_7640,2023-11-12,78,3.0,TV
USR_351,NFX_6571,2024-03-30,20,1.5,Tablet
USR_351,NFX_5514,2024-01-27,54,3.4,Tablet
USR_351,NFX_1641,2023-12-15,82,4.7,Laptop
USR_351,NFX_7671,2024-08-02,12,,Laptop
USR_351,NFX_4127,2024-11-01,39,1.0,Smart TV
USR_351,NFX_8209,2024-07-02,10,,Smart TV
USR_351,NFX_5812,2024-04-09,85,3.9,Tablet
USR_351,NFX_17,2023-11-26,86,4.1,Mobile
USR_351,NFX_4949,2024-06-18,50,3.0,Laptop
USR_351,NFX_1622,2024-10-20,69,3.0,Tablet
USR_351,NFX_7325,2024-04-11,40,3.9,Laptop
USR_351,NFX_676,2024-11-18,22,2.1,Mobile
USR_351,NFX_3550,2024-07-25,26,1.3,Mobile
USR_351,NFX_6335,2024-07-10,45,3.1,Laptop
USR_351,NFX_109,2024-08-11,42,3.3,Laptop
USR_351,NFX_7759,2024-08-02,30,2.1,Tablet
USR_351,NFX_8533,2024-10-15,26,2.1,Tablet
USR_351,NFX_3705,2024-01-02,88,4.0,Mobile
USR_351,NFX_3721,2024-03-01,12,,Smart TV
USR_351,NFX_3053,2024-10-29,77,3.8,TV
USR_351,NFX_1803,2024-04-20,92,3.6,Mobile
USR_351,NFX_165,2024-04-03,82,4.8,Smart TV
USR_351,NFX_8199,2024-09-20,47,3.5,Mobile
USR_351,NFX_6100,2023-10-18,25,2.3,Tablet
USR_351,NFX_2993,2024-06-06,72,2.8,Tablet
USR_351,NFX_4663,2024-03-12,59,3.5,Smart TV
USR_351,NFX_4220,2024-09-04,53,3.6,Smart TV
USR_351,NFX_1352,2024-05-26,96,3.7,Tablet
USR_351,NFX_6969,2024-01-15,36,1.6,Mobile
USR_351,NFX_5350,2024-11-03,82,3.8,Smart TV
USR_351,NFX_4964,2023-10-16,47,2.8,Tablet
USR_351,NFX_2761,2023-10-10,78,3.2,Mobile
USR_351,NFX_3879,2024-08-07,59,3.4,Smart TV
USR_351,NFX_6697,2024-11-09,24,2.8,TV
USR_351,NFX_3671,2024-05-12,81,4.8,TV
USR_351,NFX_1781,2024-06-24,82,4.2,Mobile
USR_351,NFX_381,2024-04-26,93,4.3,Laptop
USR_351,NFX_8609,2024-04-25,15,1.7,Smart TV
USR_351,NFX_4867,2024-09-21,68,2.4,Mobile
USR_351,NFX_1093,2024-07-12,34,2.7,TV
USR_351,NFX_6498,2024-05-11,58,2.6,Mobile
USR_351,NFX_3187,2024-05-08,71,4.2,TV
USR_351,NFX_6849,2024-06-14,84,4.4,Tablet
USR_351,NFX_3744,2024-03-17,21,2.3,Smart TV
USR_351,NFX_1828,2024-01-25,88,5.0,Laptop
USR_351,NFX_7991,2024-05-28,40,3.8,Tablet
USR_351,NFX_8334,2024-08-26,32,1.4,Laptop
USR_351,NFX_4798,2024-09-16,87,4.6,Mobile
USR_351,NFX_1688,2023-11-27,53,3.1,Mobile
USR_351,NFX_6971,2023-11-23,42,4.1,TV
USR_351,NFX_3940,2024-03-24,95,3.8,TV
USR_351,NFX_1623,2023-12-15,67,3.1,Tablet
USR_351,NFX_4926,2024-01-12,35,2.8,Mobile
USR_351,NFX_4857,2024-10-11,99,3.8,Laptop
USR_351,NFX_908,2023-10-09,97,3.9,Laptop
USR_351,NFX_1335,2024-05-23,29,1.1,Mobile
USR_351,NFX_2727,2024-08-19,49,3.7,Mobile
USR_351,NFX_2772,2024-02-14,34,1.4,Tablet
USR_351,NFX_3452,2023-10-22,32,2.1,Laptop
USR_351,NFX_3230,2024-02-24,15,2.6,Mobile
USR_351,NFX_4804,2023-11-20,100,4.4,TV
USR_351,NFX_4327,2024-01-20,86,3.6,Tablet
USR_351,NFX_2165,2024-04-27,93,4.0,Smart TV
USR_351,NFX_2406,2024-04-16,44,2.8,Mobile
USR_351,NFX_4409,2024-08-03,90,4.7,Mobile
USR_351,NFX_2922,2023-10-15,28,2.9,Smart TV
USR_351,NFX_465,2024-09-21,50,4.0,Tablet
USR_351,NFX_8541,2024-09-23,89,4.3,Smart TV
USR_351,NFX_3685,2024-03-07,79,3.8,TV
USR_351,NFX_5459,2024-11-21,46,3.9,Tablet
USR_351,NFX_70,2023-11-05,57,2.9,Tablet
USR_351,DSN_844,2023-10-25,11,,Laptop
USR_351,NFX_2792,2024-10-30,73,3.1,Mobile
USR_351,NFX_3754,2024-08-09,87,3.8,Smart TV
USR_351,NFX_4511,2024-05-07,97,3.8,TV
USR_352,AMZ_1409,2024-10-04,75,3.6,Smart TV
USR_352,NFX_3338,2024-05-22,94,4.5,Mobile
USR_352,AMZ_4831,2024-07-27,75,3.3,Laptop
USR_352,NFX_6993,2024-02-29,71,3.4,Tablet
USR_352,NFX_1694,2024-05-23,78,4.4,Laptop
USR_352,AMZ_9192,2024-10-20,86,3.7,Smart TV
USR_352,NFX_8454,2024-04-23,18,1.3,Tablet
USR_352,AMZ_865,2024-03-24,76,3.0,Laptop
USR_352,AMZ_9201,2024-10-19,66,2.4,Mobile
USR_352,NFX_846,2024-03-12,40,2.7,Tablet
USR_352,NFX_6611,2024-08-26,74,3.0,Smart TV
USR_352,NFX_8594,2024-09-24,34,2.2,TV
USR_352,AMZ_3236,2024-05-07,88,3.9,Laptop
USR_352,NFX_7494,2024-10-15,76,4.1,Mobile
USR_352,NFX_601,2024-04-15,48,3.7,Mobile
USR_352,AMZ_7138,2024-10-03,26,2.2,Smart TV
USR_352,AMZ_6937,2024-05-05,16,1.5,Tablet
USR_352,NFX_6237,2024-07-16,37,1.0,Smart TV
USR_352,NFX_1101,2024-08-29,64,2.9,Tablet
USR_352,AMZ_4229,2024-04-09,43,2.8,Tablet
USR_352,NFX_4223,2024-06-18,52,3.1,Mobile
USR_352,NFX_1655,2024-05-30,67,3.7,Laptop
USR_352,NFX_8581,2024-08-25,70,3.1,Tablet
USR_352,AMZ_1356,2024-08-09,75,2.7,Mobile
USR_352,NFX_7724,2024-09-21,87,5.0,Smart TV
USR_352,DSN_232,2024-09-18,66,3.6,Mobile
USR_352,AMZ_5527,2024-09-04,48,3.8,TV
USR_352,AMZ_6256,2024-10-01,44,2.9,Mobile
USR_352,NFX_8602,2024-11-25,71,3.3,TV
USR_352,NFX_3231,2024-11-23,39,1.5,Smart TV
USR_352,AMZ_5052,2024-10-16,82,4.5,Smart TV
USR_352,AMZ_9623,2024-10-09,32,2.0,TV
USR_352,NFX_1076,2024-10-02,57,2.2,TV
USR_352,DSN_418,2024-05-02,78,2.4,TV
USR_352,AMZ_8368,2024-09-21,59,3.2,TV
USR_352,AMZ_7608,2024-06-17,37,1.6,Smart TV
USR_352,AMZ_3793,2024-09-21,57,2.3,Smart TV
USR_352,AMZ_5512,2024-06-03,72,3.2,Smart TV
USR_352,NFX_7497,2024-09-07,17,1.7,TV
USR_352,NFX_3337,2024-07-06,47,3.7,Tablet
USR_352,AMZ_123,2024-07-31,17,3.0,TV
USR_352,NFX_8110,2024-10-16,36,2.8,Mobile
USR_352,DSN_1044,2024-05-22,60,3.3,TV
USR_352,NFX_5648,2024-05-10,28,2.2,Tablet
USR_352,NFX_107,2024-05-19,41,3.0,Mobile
USR_352,AMZ_6021,2024-09-29,36,2.8,Tablet
USR_352,AMZ_9352,2024-11-01,65,3.5,Smart TV
USR_352,NFX_3248,2024-07-04,24,2.1,Smart TV
USR_352,AMZ_761,2024-05-28,51,2.8,Laptop
USR_352,AMZ_2764,2024-07-23,21,1.6,TV
USR_352,AMZ_4854,2024-11-19,75,3.6,Mobile
USR_352,AMZ_5077,2024-11-13,76,2.8,Tablet
USR_352,DSN_27,2024-03-03,50,2.9,Tablet
USR_352,NFX_7008,2024-08-19,77,3.2,Smart TV
USR_352,AMZ_572,2024-11-19,99,4.9,Laptop
USR_352,NFX_1663,2024-10-19,18,1.7,Mobile
USR_352,NFX_7780,2024-05-22,10,,Mobile
USR_352,NFX_428,2024-10-16,85,4.5,Mobile
USR_352,NFX_5081,2024-10-12,37,2.3,Tablet
USR_352,AMZ_9096,2024-08-08,35,1.7,Laptop
USR_352,NFX_2927,2024-09-23,42,3.5,Mobile
USR_352,NFX_6152,2024-05-16,32,2.7,TV
USR_352,NFX_5936,2024-02-25,44,3.5,Smart TV
USR_352,DSN_619,2024-10-31,25,2.2,Smart TV
USR_352,AMZ_4196,2024-09-22,67,3.9,Laptop
USR_352,AMZ_7707,2024-05-09,70,3.8,Smart TV
USR_352,AMZ_7470,2024-04-09,32,2.1,Mobile
USR_352,AMZ_7509,2024-06-05,95,4.3,Smart TV
USR_352,AMZ_5851,2024-11-27,50,3.1,Tablet
USR_352,NFX_8781,2024-10-30,94,3.7,Smart TV
USR_352,NFX_8181,2024-04-23,50,3.4,Mobile
USR_353,NFX_4830,2023-10-06,90,4.8,Laptop
USR_353,AMZ_3079,2024-08-13,93,4.3,Tablet
USR_353,NFX_1276,2024-07-21,70,3.0,Smart TV
USR_353,NFX_8688,2024-08-13,100,4.3,Tablet
USR_353,NFX_1920,2024-04-11,19,2.6,Mobile
USR_353,NFX_4448,2024-04-27,96,4.5,Laptop
USR_353,NFX_3367,2023-09-16,36,1.4,Tablet
USR_353,NFX_3474,2024-06-05,34,1.2,Smart TV
USR_353,NFX_480,2023-10-24,57,3.5,Mobile
USR_353,NFX_7810,2023-12-07,87,4.3,Smart TV
USR_353,NFX_7565,2024-07-17,83,5.0,TV
USR_353,NFX_2716,2023-09-18,15,1.7,Tablet
USR_353,NFX_5572,2024-06-28,69,2.9,Smart TV
USR_353,NFX_3548,2024-05-26,11,,Laptop
USR_353,AMZ_7572,2023-11-11,45,3.6,Smart TV
USR_353,NFX_2314,2024-07-14,29,1.5,Laptop
USR_353,NFX_4708,2024-07-11,39,1.4,Smart TV
USR_353,NFX_2675,2024-05-08,57,3.6,Smart TV
USR_353,NFX_4349,2024-06-11,54,2.7,Mobile
USR_353,NFX_5752,2023-09-18,44,3.8,Mobile
USR_353,NFX_4379,2023-12-18,94,4.1,Laptop
USR_353,NFX_5309,2023-10-11,89,3.9,Smart TV
USR_353,NFX_3306,2024-01-28,78,2.6,Mobile
USR_353,AMZ_4638,2024-05-25,77,3.8,Mobile
USR_353,NFX_4743,2024-07-11,11,,Tablet
USR_353,NFX_8590,2024-04-29,82,5.0,TV
USR_353,NFX_5741,2024-02-26,62,3.8,Mobile
USR_353,NFX_2598,2024-06-08,65,3.7,Smart TV
USR_353,NFX_8053,2023-12-30,83,4.4,Tablet
USR_353,NFX_3120,2024-07-23,97,4.8,Mobile
USR_353,NFX_25,2023-09-12,50,3.3,TV
USR_353,NFX_3664,2023-12-21,58,4.2,Tablet
USR_353,NFX_7653,2024-06-21,78,3.7,Laptop
USR_353,NFX_1012,2023-11-26,75,3.3,Tablet
USR_353,NFX_983,2024-08-10,16,1.0,TV
USR_353,NFX_6726,2024-04-02,59,3.2,Laptop
USR_353,NFX_7508,2024-11-01,31,1.6,Smart TV
USR_353,AMZ_194,2024-05-20,87,4.2,Mobile
USR_353,NFX_7189,2024-10-09,60,3.8,Smart TV
USR_353,NFX_225,2023-12-24,45,2.8,Smart TV
USR_353,NFX_7715,2024-02-14,41,3.0,Laptop
USR_353,NFX_2448,2023-11-30,12,,Smart TV
USR_353,NFX_709,2023-11-13,95,4.5,Tablet
USR_353,NFX_4793,2024-03-25,81,3.6,Tablet
USR_353,NFX_5317,2023-12-16,53,3.1,Tablet
USR_353,NFX_1525,2023-12-05,36,1.7,Mobile
USR_353,NFX_756,2024-08-23,18,2.4,TV
USR_353,NFX_2358,2024-01-05,40,2.9,Smart TV
USR_353,NFX_7900,2024-06-11,35,1.5,TV
USR_353,NFX_1915,2023-11-24,92,4.7,TV
USR_353,NFX_4679,2024-05-05,46,3.4,Mobile
USR_353,NFX_4805,2023-11-12,37,2.6,Laptop
USR_353,NFX_2657,2024-04-01,75,3.1,Tablet
USR_353,NFX_3277,2024-04-21,63,3.9,TV
USR_353,NFX_5763,2024-04-06,32,3.1,TV
USR_353,NFX_5402,2024-05-07,34,2.7,Mobile
USR_353,NFX_4817,2023-11-05,100,4.8,TV
USR_353,NFX_159,2024-06-15,52,3.8,Tablet
USR_353,NFX_3705,2023-10-03,24,2.9,Smart TV
USR_353,NFX_4719,2024-04-16,83,4.9,Mobile
USR_353,NFX_4300,2024-08-22,27,2.5,Laptop
USR_353,AMZ_1054,2024-08-31,89,3.5,Smart TV
USR_353,NFX_204,2024-02-11,29,2.8,TV
USR_353,NFX_1629,2023-12-07,44,3.1,Mobile
USR_353,NFX_3690,2024-04-08,69,3.4,Laptop
USR_353,NFX_7992,2023-12-25,61,3.0,Smart TV
USR_353,DSN_481,2024-09-09,79,3.9,Mobile
USR_353,NFX_7212,2024-05-02,66,3.8,Laptop
USR_353,NFX_6973,2024-02-09,27,2.5,Tablet
USR_353,NFX_8467,2023-11-26,56,3.5,TV
USR_353,NFX_1311,2023-11-30,78,3.1,Mobile
USR_353,AMZ_1088,2023-10-29,56,3.5,Mobile
USR_353,NFX_6183,2024-02-03,70,4.1,TV
USR_353,NFX_5860,2024-01-30,63,2.9,Mobile
USR_353,NFX_3141,2024-05-29,11,,Tablet
USR_353,NFX_4252,2024-07-21,23,1.7,Laptop
USR_353,NFX_4274,2024-11-17,99,4.5,Laptop
USR_353,AMZ_4513,2024-04-26,48,2.6,Tablet
USR_353,NFX_1888,2024-08-13,95,3.7,Tablet
USR_353,NFX_6434,2024-02-11,39,2.7,Laptop
USR_353,NFX_2509,2024-02-15,25,2.7,Smart TV
USR_353,NFX_2685,2023-10-21,41,4.2,Laptop
USR_353,NFX_8316,2024-08-13,26,2.5,Mobile
USR_353,NFX_1803,2024-06-01,45,2.5,Tablet
USR_353,NFX_305,2023-10-22,75,3.0,TV
USR_353,NFX_4397,2023-10-27,95,4.0,Tablet
USR_353,NFX_2093,2024-09-22,23,2.6,Smart TV
USR_353,NFX_7376,2024-05-23,52,2.9,Mobile
USR_353,NFX_5776,2024-10-03,40,3.5,Smart TV
USR_353,NFX_1988,2024-09-13,79,3.1,Laptop
USR_353,NFX_4945,2024-02-27,93,4.3,Laptop
USR_353,NFX_2636,2024-02-17,38,1.9,Tablet
USR_353,NFX_1914,2024-03-21,97,4.9,Mobile
USR_353,NFX_3405,2023-11-29,50,2.5,Mobile
USR_353,NFX_1875,2024-01-08,10,,Smart TV
USR_354,NFX_4236,2024-07-18,55,2.7,TV
USR_354,NFX_4729,2023-04-25,59,2.9,TV
USR_354,AMZ_2707,2023-12-02,61,3.6,Mobile
USR_354,NFX_2915,2023-04-29,74,2.4,Laptop
USR_354,NFX_1956,2024-06-21,50,3.0,Laptop
USR_354,NFX_5602,2024-07-25,86,4.2,Mobile
USR_354,NFX_6025,2023-04-14,73,3.0,Laptop
USR_354,NFX_4052,2024-05-24,41,3.5,Laptop
USR_354,NFX_4449,2024-08-20,69,3.2,Tablet
USR_354,AMZ_3671,2023-12-11,55,3.2,Tablet
USR_354,NFX_1055,2023-10-20,14,,Smart TV
USR_354,NFX_8631,2023-07-16,82,4.3,TV
USR_354,AMZ_70,2023-08-25,36,1.9,Laptop
USR_354,NFX_4443,2024-09-18,57,3.3,Tablet
USR_354,NFX_5441,2023-07-13,60,2.5,Smart TV
USR_354,NFX_1908,2023-10-15,66,2.8,Tablet
USR_354,NFX_6149,2023-11-16,81,4.0,Laptop
USR_354,AMZ_8378,2023-08-05,53,4.0,Smart TV
USR_354,NFX_4611,2024-11-13,15,2.1,Smart TV
USR_354,AMZ_1115,2023-09-24,18,1.7,TV
USR_354,AMZ_396,2024-04-23,22,2.2,Laptop
USR_354,AMZ_2651,2024-04-19,50,3.9,Smart TV
USR_354,AMZ_1016,2024-02-13,17,1.0,Laptop
USR_354,NFX_6891,2023-08-30,10,,TV
USR_354,AMZ_337,2024-09-25,47,3.2,Laptop
USR_354,DSN_1235,2023-09-29,60,3.2,TV
USR_354,NFX_5527,2023-08-30,92,4.0,Laptop
USR_354,AMZ_739,2024-11-18,65,2.9,TV
USR_354,AMZ_1462,2024-10-12,87,3.8,Smart TV
USR_354,AMZ_1124,2024-04-23,48,2.9,Laptop
USR_354,NFX_3983,2024-10-03,19,1.2,Tablet
USR_354,NFX_4975,2023-04-29,32,1.5,TV
USR_354,NFX_3339,2023-07-13,46,3.7,Tablet
USR_354,NFX_249,2023-04-27,33,1.8,Tablet
USR_354,NFX_3895,2024-08-09,90,4.6,Mobile
USR_354,NFX_7138,2023-08-15,66,2.7,Smart TV
USR_354,AMZ_7622,2024-11-14,90,4.2,TV
USR_354,NFX_2563,2024-08-16,64,3.5,Smart TV
USR_354,NFX_3802,2024-04-24,99,4.5,Smart TV
USR_354,NFX_277,2024-01-19,96,4.0,Tablet
USR_354,NFX_3557,2023-04-11,11,,Laptop
USR_354,NFX_7744,2024-09-22,85,4.6,Laptop
USR_354,NFX_852,2024-05-14,55,3.5,Tablet
USR_354,NFX_5036,2023-09-27,59,2.9,TV
USR_354,AMZ_826,2023-12-12,58,2.9,Mobile
USR_354,NFX_2494,2024-05-28,55,2.3,Mobile
USR_355,DSN_1016,2024-08-16,52,3.8,TV
USR_355,NFX_8683,2023-07-04,83,3.8,TV
USR_355,NFX_6158,2024-02-11,49,2.8,Laptop
USR_355,NFX_6581,2024-01-30,71,3.2,Laptop
USR_355,NFX_2094,2024-02-26,90,3.5,TV
USR_355,NFX_2615,2024-04-25,84,3.8,Tablet
USR_355,AMZ_4914,2024-09-22,83,4.1,Mobile
USR_355,NFX_1100,2024-10-12,95,4.6,Tablet
USR_355,AMZ_5851,2023-06-19,73,2.7,Laptop
USR_355,NFX_2279,2024-06-09,23,2.6,Mobile
USR_355,NFX_1865,2023-11-14,100,4.8,Mobile
USR_355,AMZ_5991,2024-06-24,41,3.1,Smart TV
USR_355,NFX_6543,2024-04-16,20,1.4,TV
USR_355,NFX_6503,2024-09-09,89,4.4,Mobile
USR_355,NFX_1882,2024-02-16,26,1.4,Laptop
USR_355,DSN_541,2023-09-21,67,3.0,Smart TV
USR_355,NFX_8802,2023-06-08,46,2.5,TV
USR_355,NFX_3376,2024-04-10,39,2.7,TV
USR_355,NFX_1635,2023-10-27,12,,Mobile
USR_355,DSN_1415,2023-06-15,24,2.2,TV
USR_355,NFX_6604,2023-08-19,19,1.7,Tablet
USR_355,AMZ_7584,2024-05-22,18,2.4,TV
USR_355,NFX_1175,2023-11-23,31,1.2,Mobile
USR_355,NFX_2776,2023-10-05,45,3.4,Mobile
USR_355,NFX_6704,2024-06-14,38,2.6,TV
USR_355,NFX_5854,2023-06-07,99,5.0,Laptop
USR_355,DSN_1100,2024-10-19,93,4.7,Laptop
USR_355,NFX_7493,2024-07-05,67,2.5,TV
USR_355,NFX_5088,2024-02-04,81,4.2,TV
USR_355,AMZ_3332,2023-04-09,71,2.8,Tablet
USR_355,NFX_77,2024-03-30,47,3.7,Tablet
USR_355,NFX_834,2024-05-10,76,4.1,Laptop
USR_355,NFX_7071,2023-10-06,56,2.4,Mobile
USR_355,NFX_2720,2023-09-01,86,3.5,Mobile
USR_355,DSN_1221,2024-01-28,24,2.5,Laptop
USR_355,NFX_2848,2024-10-06,80,4.6,Mobile
USR_355,NFX_4440,2023-10-11,92,3.7,Tablet
USR_355,DSN_478,2023-07-21,24,1.3,Smart TV
USR_355,NFX_6623,2024-02-01,54,3.8,Smart TV
USR_355,NFX_607,2023-06-26,12,,Smart TV
USR_355,NFX_1826,2023-11-07,37,1.2,TV
USR_355,NFX_8126,2024-09-05,17,2.9,Smart TV
USR_355,NFX_2867,2024-08-07,43,3.2,Mobile
USR_355,NFX_200,2024-11-03,26,1.7,Mobile
USR_355,AMZ_5584,2023-07-03,73,3.4,TV
USR_355,NFX_6801,2024-11-15,13,,TV
USR_355,NFX_3296,2024-02-19,10,,Smart TV
USR_355,NFX_2503,2024-07-11,77,2.6,Mobile
USR_355,NFX_4213,2023-10-29,41,2.7,Tablet
USR_355,NFX_7053,2023-08-17,15,2.5,Mobile
USR_355,DSN_855,2024-10-17,59,3.4,TV
USR_355,DSN_435,2024-07-28,41,3.0,Laptop
USR_355,NFX_613,2023-07-15,38,1.9,Smart TV
USR_355,NFX_282,2023-05-15,63,3.4,Mobile
USR_355,AMZ_1969,2024-03-30,54,3.9,Smart TV
USR_355,NFX_2494,2024-01-10,78,3.8,Laptop
USR_355,NFX_4901,2024-05-08,79,3.1,Tablet
USR_355,DSN_668,2024-10-16,24,2.8,Mobile
USR_355,DSN_305,2024-10-24,35,2.3,Tablet
USR_355,NFX_2330,2023-12-30,50,3.2,TV
USR_355,NFX_6059,2023-10-24,28,2.6,TV
USR_355,NFX_4820,2023-06-12,100,4.4,Tablet
USR_355,NFX_6640,2023-04-23,74,3.3,Smart TV
USR_355,DSN_511,2024-04-30,12,,Smart TV
USR_355,AMZ_4787,2023-12-21,40,3.3,Tablet
USR_355,NFX_7008,2024-09-15,40,3.8,TV
USR_355,NFX_1021,2023-10-10,61,2.8,TV
USR_355,NFX_7309,2024-05-23,21,2.1,Laptop
USR_355,NFX_6247,2023-12-06,77,3.9,Mobile
USR_355,NFX_2384,2023-10-17,93,3.6,Smart TV
USR_355,NFX_6740,2023-11-24,16,2.5,Mobile
USR_355,NFX_2927,2024-10-27,58,2.6,Laptop
USR_355,NFX_2683,2023-10-10,59,2.8,Laptop
USR_355,NFX_7931,2023-10-30,22,1.5,Laptop
USR_355,DSN_1427,2023-10-07,60,2.5,Mobile
USR_355,NFX_792,2024-08-12,12,,Laptop
USR_355,NFX_2491,2024-07-02,15,2.2,TV
USR_355,NFX_6569,2024-06-10,30,1.0,Mobile
USR_355,NFX_1732,2023-08-05,32,1.1,TV
USR_355,NFX_6070,2024-04-24,67,3.8,Laptop
USR_355,AMZ_8678,2023-06-18,51,3.3,TV
USR_355,DSN_1419,2023-04-18,63,3.3,Mobile
USR_355,NFX_7524,2023-08-23,82,4.5,TV
USR_355,NFX_4829,2023-08-29,19,2.3,Mobile
USR_355,NFX_4575,2023-11-24,60,2.5,Laptop
USR_355,NFX_7657,2024-01-11,97,3.9,Mobile
USR_355,DSN_130,2023-04-11,29,2.3,Tablet
USR_355,NFX_1485,2024-04-17,45,2.8,Smart TV
USR_355,NFX_1170,2023-05-16,20,1.2,TV
USR_355,NFX_417,2024-09-06,86,3.4,Laptop
USR_355,NFX_1447,2023-11-10,81,4.6,Smart TV
USR_356,NFX_1465,2024-04-13,49,4.0,TV
USR_356,NFX_5670,2023-08-29,96,3.7,TV
USR_356,NFX_950,2023-11-04,10,,Laptop
USR_356,NFX_279,2024-03-08,33,1.6,Mobile
USR_356,NFX_4368,2024-08-09,34,1.0,Laptop
USR_356,NFX_6353,2023-12-23,67,3.9,TV
USR_356,NFX_1957,2024-07-05,17,2.1,Mobile
USR_356,NFX_5047,2023-09-28,68,3.6,TV
USR_356,NFX_6503,2024-04-19,17,1.8,Laptop
USR_356,NFX_4243,2024-03-10,26,3.0,Mobile
USR_356,NFX_60,2024-01-27,69,3.3,Smart TV
USR_356,NFX_6617,2023-10-06,56,3.0,Smart TV
USR_356,NFX_62,2023-09-06,92,4.8,Tablet
USR_356,NFX_8307,2023-07-13,23,1.9,TV
USR_356,NFX_2701,2024-03-29,74,2.5,Smart TV
USR_356,NFX_161,2024-05-05,36,1.7,Laptop
USR_356,NFX_5998,2024-10-31,45,3.0,Mobile
USR_356,NFX_7328,2024-08-14,73,3.1,Smart TV
USR_356,NFX_6171,2024-04-12,56,2.5,Mobile
USR_356,NFX_6784,2023-07-28,22,1.2,Smart TV
